Propinsi,Dati_II,Tahun,Bulan,Tipe,Nominal,Jumlah
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2024,Feb,Simpanan Berjangka,1392337.37238,4375
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2024,Feb,Tabungan,3715654.327115,816193
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2024,Mar,Giro,1966299.716913,4721
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2024,Mar,Simpanan Berjangka,1386854.357303,4402
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2024,Mar,Tabungan,3780548.463557,824582
SUMATERA SELATAN,Kab. Lahat,2019,,Giro,448617.478539,2725
SUMATERA SELATAN,Kab. Lahat,2019,,Simpanan Berjangka,572296.726839,2549
SUMATERA SELATAN,Kab. Lahat,2019,,Tabungan,1623022.038698,364533
SUMATERA SELATAN,Kab. Lahat,2020,,Giro,391478.152008,2747
SUMATERA SELATAN,Kab. Lahat,2020,,Simpanan Berjangka,602033.1361,2625
SUMATERA SELATAN,Kab. Lahat,2020,,Tabungan,1735875.245366,418678
SUMATERA SELATAN,Kab. Lahat,2021,,Giro,496723.39211,2783
SUMATERA SELATAN,Kab. Lahat,2021,,Simpanan Berjangka,672050.026989,2620
SUMATERA SELATAN,Kab. Lahat,2021,,Tabungan,1991339.199898,481914
SUMATERA SELATAN,Kab. Lahat,2022,,Giro,593927.413787,1446
SUMATERA SELATAN,Kab. Lahat,2022,,Simpanan Berjangka,719863.012523,2512
SUMATERA SELATAN,Kab. Lahat,2022,,Tabungan,2208923.416882,442466
SUMATERA SELATAN,Kab. Lahat,2023,,Giro,574028.195896,2495
SUMATERA SELATAN,Kab. Lahat,2023,,Simpanan Berjangka,826095.360613,2811
SUMATERA SELATAN,Kab. Lahat,2023,,Tabungan,2816630.228372,691544
SUMATERA SELATAN,Kab. Lahat,2023,Mar,Giro,824794.113075,2257
SUMATERA SELATAN,Kab. Lahat,2023,Mar,Simpanan Berjangka,791434.808659,2718
SUMATERA SELATAN,Kab. Lahat,2023,Mar,Tabungan,2427604.66858,633791
SUMATERA SELATAN,Kab. Lahat,2023,Apr,Giro,1157808.745068,2455
SUMATERA SELATAN,Kab. Lahat,2023,Apr,Simpanan Berjangka,785913.712328,2687
SUMATERA SELATAN,Kab. Lahat,2023,Apr,Tabungan,2491144.294685,641001
SUMATERA SELATAN,Kab. Lahat,2023,May,Giro,1155702.956145,4957
SUMATERA SELATAN,Kab. Lahat,2023,May,Simpanan Berjangka,787231.974656,2674
SUMATERA SELATAN,Kab. Lahat,2023,May,Tabungan,2508399.217984,642862
SUMATERA SELATAN,Kab. Lahat,2023,Jun,Giro,1018376.532553,2377
SUMATERA SELATAN,Kab. Lahat,2023,Jun,Simpanan Berjangka,787288.691034,2682
SUMATERA SELATAN,Kab. Lahat,2023,Jun,Tabungan,2541859.633675,647691
SUMATERA SELATAN,Kab. Lahat,2023,Jul,Giro,1046605.868292,2414
SUMATERA SELATAN,Kab. Lahat,2023,Jul,Simpanan Berjangka,770949.924384,2663
SUMATERA SELATAN,Kab. Lahat,2023,Jul,Tabungan,2557726.822926,652686
SUMATERA SELATAN,Kab. Lahat,2023,Aug,Giro,1001533.767712,2616
SUMATERA SELATAN,Kab. Lahat,2023,Aug,Simpanan Berjangka,769983.448602,2690
SUMATERA SELATAN,Kab. Lahat,2023,Aug,Tabungan,2588678.360494,659880
SUMATERA SELATAN,Kab. Lahat,2023,Sep,Giro,934490.029102,2527
SUMATERA SELATAN,Kab. Lahat,2023,Sep,Simpanan Berjangka,793405.649062,2724
SUMATERA SELATAN,Kab. Lahat,2023,Sep,Tabungan,2600578.895634,665498
