Propinsi,Dati_II,Tahun,Bulan,Tipe,Nominal,Jumlah
ACEH,Kab. Aceh Barat,2020,,Giro,342653.819709,7518
ACEH,Kab. Aceh Barat,2020,,Simpanan Berjangka,287483.624159,706
ACEH,Kab. Aceh Barat,2020,,Tabungan,1356849.970588,585478
ACEH,Kab. Aceh Barat,2021,,Giro,431886.054441,5375
ACEH,Kab. Aceh Barat,2021,,Simpanan Berjangka,304229.861246,671
ACEH,Kab. Aceh Barat,2021,,Tabungan,1511586.211199,321205
ACEH,Kab. Aceh Barat,2022,,Giro,332004.274677,5529
ACEH,Kab. Aceh Barat,2022,,Simpanan Berjangka,300248.169957,667
ACEH,Kab. Aceh Barat,2022,,Tabungan,1536583.153925,339639
ACEH,Kab. Aceh Barat,2023,,Giro,304043.447277,5733
ACEH,Kab. Aceh Barat,2023,,Simpanan Berjangka,348895.517127,715
ACEH,Kab. Aceh Barat,2023,,Tabungan,1741989.009556,383941
ACEH,Kab. Aceh Barat,2023,Mar,Giro,484502.105906,6352
ACEH,Kab. Aceh Barat,2023,Mar,Simpanan Berjangka,361686.425967,673
ACEH,Kab. Aceh Barat,2023,Mar,Tabungan,1511384.445948,365358
ACEH,Kab. Aceh Barat,2023,Apr,Giro,520707.506881,6298
ACEH,Kab. Aceh Barat,2023,Apr,Simpanan Berjangka,346795.47323,699
ACEH,Kab. Aceh Barat,2023,Apr,Tabungan,1614956.253638,372492
ACEH,Kab. Aceh Barat,2023,May,Giro,533639.018887,12153
ACEH,Kab. Aceh Barat,2023,May,Simpanan Berjangka,375004.446014,685
ACEH,Kab. Aceh Barat,2023,May,Tabungan,1567581.255779,370694
ACEH,Kab. Aceh Barat,2023,Jun,Giro,459178.093531,5915
ACEH,Kab. Aceh Barat,2023,Jun,Simpanan Berjangka,384223.537976,677
ACEH,Kab. Aceh Barat,2023,Jun,Tabungan,1633031.993839,387261
ACEH,Kab. Aceh Barat,2023,Jul,Giro,450314.761149,6522
ACEH,Kab. Aceh Barat,2023,Jul,Simpanan Berjangka,381402.346718,683
ACEH,Kab. Aceh Barat,2023,Jul,Tabungan,1566493.682098,373745
ACEH,Kab. Aceh Barat,2023,Aug,Giro,564849.648146,6474
ACEH,Kab. Aceh Barat,2023,Aug,Simpanan Berjangka,386517.324913,712
ACEH,Kab. Aceh Barat,2023,Aug,Tabungan,1599446.06576,382746
ACEH,Kab. Aceh Barat,2023,Sep,Giro,500205.971165,6353
