Propinsi,Dati_II,Tahun,Bulan,Tipe,Nominal,Jumlah
MALUKU UTARA,Kab. Halmahera Timur,2022,,Tabungan,216168.666818,55216
MALUKU UTARA,Kab. Halmahera Timur,2023,,Giro,85982.322581,639
MALUKU UTARA,Kab. Halmahera Timur,2023,,Simpanan Berjangka,5016.235754,36
MALUKU UTARA,Kab. Halmahera Timur,2023,,Tabungan,335034.160164,71044
MALUKU UTARA,Kab. Halmahera Timur,2023,Mar,Giro,45527.773944,487
MALUKU UTARA,Kab. Halmahera Timur,2023,Mar,Simpanan Berjangka,3466.400056,34
MALUKU UTARA,Kab. Halmahera Timur,2023,Mar,Tabungan,255788.601918,63903
MALUKU UTARA,Kab. Halmahera Timur,2023,Apr,Giro,47845.867505,495
MALUKU UTARA,Kab. Halmahera Timur,2023,Apr,Simpanan Berjangka,3711.052927,34
MALUKU UTARA,Kab. Halmahera Timur,2023,Apr,Tabungan,264413.377282,65928
MALUKU UTARA,Kab. Halmahera Timur,2023,May,Giro,49532.824035,709
MALUKU UTARA,Kab. Halmahera Timur,2023,May,Simpanan Berjangka,3730.685702,36
MALUKU UTARA,Kab. Halmahera Timur,2023,May,Tabungan,251138.990994,65510
MALUKU UTARA,Kab. Halmahera Timur,2023,Jun,Giro,49956.191578,542
MALUKU UTARA,Kab. Halmahera Timur,2023,Jun,Simpanan Berjangka,4189.470421,40
MALUKU UTARA,Kab. Halmahera Timur,2023,Jun,Tabungan,254569.091036,66606
MALUKU UTARA,Kab. Halmahera Timur,2023,Jul,Giro,52831.586805,570
MALUKU UTARA,Kab. Halmahera Timur,2023,Jul,Simpanan Berjangka,3504.76281,37
MALUKU UTARA,Kab. Halmahera Timur,2023,Jul,Tabungan,270469.084134,67427
MALUKU UTARA,Kab. Halmahera Timur,2023,Aug,Giro,59690.760226,591
MALUKU UTARA,Kab. Halmahera Timur,2023,Aug,Simpanan Berjangka,3586.565393,33
MALUKU UTARA,Kab. Halmahera Timur,2023,Aug,Tabungan,272772.475603,67972
MALUKU UTARA,Kab. Halmahera Timur,2023,Sep,Giro,55343.049304,608
MALUKU UTARA,Kab. Halmahera Timur,2023,Sep,Simpanan Berjangka,3886.868438,34
