Propinsi,Dati_II,Tahun,Bulan,Tipe,Nominal,Jumlah
BANGKA BELITUNG,Kab. Bangka Selatan,2023,May,Giro,102053.512931,1010
BANGKA BELITUNG,Kab. Bangka Selatan,2023,May,Simpanan Berjangka,248733.275178,849
BANGKA BELITUNG,Kab. Bangka Selatan,2023,May,Tabungan,590768.823275,144994
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Jun,Giro,114095.560412,710
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Jun,Simpanan Berjangka,239653.272562,835
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Jun,Tabungan,614612.463754,145376
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Jul,Giro,92961.286454,825
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Jul,Simpanan Berjangka,253665.09813,852
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Jul,Tabungan,617678.406782,146657
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Aug,Giro,137741.821679,772
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Aug,Simpanan Berjangka,246344.381771,846
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Aug,Tabungan,607200.668203,148291
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Sep,Giro,82407.838757,760
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Sep,Simpanan Berjangka,252501.390621,843
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Sep,Tabungan,616564.083775,149628
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Oct,Giro,161351.939108,747
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Oct,Simpanan Berjangka,246630.859341,834
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Oct,Tabungan,600546.508196,151162
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Nov,Giro,116543.928023,722
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Nov,Simpanan Berjangka,238463.614454,822
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Nov,Tabungan,605866.946905,153844
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Dec,Giro,89117.878227,567
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Dec,Simpanan Berjangka,159838.689126,797
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Dec,Tabungan,672120.849791,154790
BANGKA BELITUNG,Kab. Bangka Selatan,2024,Jan,Giro,108957.052763,802
BANGKA BELITUNG,Kab. Bangka Selatan,2024,Jan,Simpanan Berjangka,190540.962207,793
BANGKA BELITUNG,Kab. Bangka Selatan,2024,Jan,Tabungan,587348.557862,155360
BANGKA BELITUNG,Kab. Bangka Selatan,2024,Feb,Giro,112251.128494,811
BANGKA BELITUNG,Kab. Bangka Selatan,2024,Feb,Simpanan Berjangka,188741.437156,782
BANGKA BELITUNG,Kab. Bangka Selatan,2024,Feb,Tabungan,549629.39145,156746
BANGKA BELITUNG,Kab. Bangka Selatan,2024,Mar,Giro,123653.879522,806
BANGKA BELITUNG,Kab. Bangka Selatan,2024,Mar,Simpanan Berjangka,180542.788267,779
BANGKA BELITUNG,Kab. Bangka Selatan,2024,Mar,Tabungan,569346.976859,158415
BANGKA BELITUNG,Kab. Bangka Tengah,2019,,Giro,274737.866357,2171
BANGKA BELITUNG,Kab. Bangka Tengah,2019,,Simpanan Berjangka,991998.625483,2069
BANGKA BELITUNG,Kab. Bangka Tengah,2019,,Tabungan,1649552.325035,105213
BANGKA BELITUNG,Kab. Bangka Tengah,2020,,Giro,266314.517618,2203
BANGKA BELITUNG,Kab. Bangka Tengah,2020,,Simpanan Berjangka,1061560.086915,2233
BANGKA BELITUNG,Kab. Bangka Tengah,2020,,Tabungan,1869436.701255,143240
BANGKA BELITUNG,Kab. Bangka Tengah,2021,,Giro,406545.496989,2411
BANGKA BELITUNG,Kab. Bangka Tengah,2021,,Simpanan Berjangka,1104327.058299,2190
BANGKA BELITUNG,Kab. Bangka Tengah,2021,,Tabungan,2346888.891103,176585
BANGKA BELITUNG,Kab. Bangka Tengah,2022,,Giro,625659.45883,1866
BANGKA BELITUNG,Kab. Bangka Tengah,2022,,Simpanan Berjangka,960224.202143,1637
BANGKA BELITUNG,Kab. Bangka Tengah,2022,,Tabungan,2278518.837143,139610
BANGKA BELITUNG,Kab. Bangka Tengah,2023,,Giro,584355.038486,2074
BANGKA BELITUNG,Kab. Bangka Tengah,2023,,Simpanan Berjangka,630711.019288,1663
BANGKA BELITUNG,Kab. Bangka Tengah,2023,,Tabungan,1975390.483342,163983
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Mar,Giro,509222.161462,2083
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Mar,Simpanan Berjangka,703576.967628,1660
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Mar,Tabungan,1994295.071287,146947
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Apr,Giro,825041.214917,2079
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Apr,Simpanan Berjangka,653566.815919,1663
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Apr,Tabungan,2031578.742285,150024
BANGKA BELITUNG,Kab. Bangka Tengah,2023,May,Giro,982208.405853,2600
BANGKA BELITUNG,Kab. Bangka Tengah,2023,May,Simpanan Berjangka,660022.745593,1680
BANGKA BELITUNG,Kab. Bangka Tengah,2023,May,Tabungan,2016313.92523,150337
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Jun,Giro,1062724.760822,2108
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Jun,Simpanan Berjangka,668530.556901,1711
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Jun,Tabungan,2020481.726706,151763
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Jul,Giro,1209710.457524,2138
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Jul,Simpanan Berjangka,664975.692512,1696
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Jul,Tabungan,2039296.875274,153510
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Aug,Giro,1281180.312657,2113
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Aug,Simpanan Berjangka,674846.756214,1715
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Aug,Tabungan,2020947.674961,155542
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Sep,Giro,1197511.866583,2099
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Sep,Simpanan Berjangka,820037.22925,1711
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Sep,Tabungan,2008540.338616,157419
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Oct,Giro,1090591.990995,2087
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Oct,Simpanan Berjangka,898710.008119,1696
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Oct,Tabungan,2061553.10972,159579
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Nov,Giro,1199483.527159,2107
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Nov,Simpanan Berjangka,804297.441344,1686
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Nov,Tabungan,2034335.784208,162099
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Dec,Giro,584355.038486,2074
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Dec,Simpanan Berjangka,630711.019288,1663
BANGKA BELITUNG,Kab. Bangka Tengah,2023,Dec,Tabungan,1975390.483342,163983
BANGKA BELITUNG,Kab. Bangka Tengah,2024,Jan,Giro,514167.6552,2184
BANGKA BELITUNG,Kab. Bangka Tengah,2024,Jan,Simpanan Berjangka,644613.921549,1651
BANGKA BELITUNG,Kab. Bangka Tengah,2024,Jan,Tabungan,1951029.401216,164937
BANGKA BELITUNG,Kab. Bangka Tengah,2024,Feb,Giro,480180.527192,2148
BANGKA BELITUNG,Kab. Bangka Tengah,2024,Feb,Simpanan Berjangka,615216.300169,1648
BANGKA BELITUNG,Kab. Bangka Tengah,2024,Feb,Tabungan,1880744.354001,166557
BANGKA BELITUNG,Kab. Bangka Tengah,2024,Mar,Giro,451096.495455,2128
BANGKA BELITUNG,Kab. Bangka Tengah,2024,Mar,Simpanan Berjangka,592121.39863,1649
BANGKA BELITUNG,Kab. Bangka Tengah,2024,Mar,Tabungan,1855275.808317,169088
BANGKA BELITUNG,Kota Pangkal Pinang,2019,,Giro,1053111.512237,6335
BANGKA BELITUNG,Kota Pangkal Pinang,2019,,Simpanan Berjangka,3340049.323019,8297
BANGKA BELITUNG,Kota Pangkal Pinang,2019,,Tabungan,3001452.78036,395350
BANGKA BELITUNG,Kota Pangkal Pinang,2020,,Giro,1093954.759408,7206
BANGKA BELITUNG,Kota Pangkal Pinang,2020,,Simpanan Berjangka,2858477.774405,8414
BANGKA BELITUNG,Kota Pangkal Pinang,2020,,Tabungan,3301593.296586,470921
BANGKA BELITUNG,Kota Pangkal Pinang,2021,,Giro,2265350.207269,6400
BANGKA BELITUNG,Kota Pangkal Pinang,2021,,Simpanan Berjangka,2716204.827866,8013
BANGKA BELITUNG,Kota Pangkal Pinang,2021,,Tabungan,3878530.394864,508666
BANGKA BELITUNG,Kota Pangkal Pinang,2022,,Giro,2732366.882708,5209
BANGKA BELITUNG,Kota Pangkal Pinang,2022,,Simpanan Berjangka,2928976.036343,8109
BANGKA BELITUNG,Kota Pangkal Pinang,2022,,Tabungan,4205128.213217,472686
BANGKA BELITUNG,Kota Pangkal Pinang,2023,,Giro,1711627.24502,3860
BANGKA BELITUNG,Kota Pangkal Pinang,2023,,Simpanan Berjangka,3008709.927007,7290
BANGKA BELITUNG,Kota Pangkal Pinang,2023,,Tabungan,3641450.425672,452073
BANGKA BELITUNG,Kota Pangkal Pinang,2023,Mar,Giro,2429695.933279,5157
BANGKA BELITUNG,Kota Pangkal Pinang,2023,Mar,Simpanan Berjangka,3521865.271911,8108
BANGKA BELITUNG,Kota Pangkal Pinang,2023,Mar,Tabungan,3887627.748818,467346
BANGKA BELITUNG,Kota Pangkal Pinang,2023,Apr,Giro,2429215.358012,5148
BANGKA BELITUNG,Kota Pangkal Pinang,2023,Apr,Simpanan Berjangka,3471966.149316,8140
BANGKA BELITUNG,Kota Pangkal Pinang,2023,Apr,Tabungan,3933777.474277,475964
BANGKA BELITUNG,Kota Pangkal Pinang,2023,May,Giro,2400908.590626,7666
BANGKA BELITUNG,Kota Pangkal Pinang,2023,May,Simpanan Berjangka,3440115.288949,8148
BANGKA BELITUNG,Kota Pangkal Pinang,2023,May,Tabungan,3958908.418343,478549
BANGKA BELITUNG,Kota Pangkal Pinang,2023,Jun,Giro,2208257.42186,5151
BANGKA BELITUNG,Kota Pangkal Pinang,2023,Jun,Simpanan Berjangka,3561351.257093,8163
BANGKA BELITUNG,Kota Pangkal Pinang,2023,Jun,Tabungan,4019267.897183,480655
BANGKA BELITUNG,Kota Pangkal Pinang,2023,Jul,Giro,1737565.838462,5148
BANGKA BELITUNG,Kota Pangkal Pinang,2023,Jul,Simpanan Berjangka,3629517.767812,8144
BANGKA BELITUNG,Kota Pangkal Pinang,2023,Jul,Tabungan,3971757.19832,483388
BANGKA BELITUNG,Kota Pangkal Pinang,2023,Aug,Giro,2189608.810951,5243
BANGKA BELITUNG,Kota Pangkal Pinang,2023,Aug,Simpanan Berjangka,3819817.005433,8178
